Bacchus 8,2011-02-11 23:56:49,-122.25923,37.87768,370,0,N,0
Bacchus 8,2011-02-11 23:57:59,-122.25921,37.87773,373,0,N,0
Bacchus 8,2011-02-11 23:59:09,-122.25931,37.87767,331,0,N,0
Bacchus 8,2011-02-12 00:00:19,-122.25931,37.87764,278,0,N,0
Bacchus 8,2011-02-12 00:01:29,-122.25927,37.87765,291,0,S,0
Bacchus 8,2011-02-12 00:02:34,-122.25927,37.87758,272,0,N,0
Bacchus 8,2011-02-12 00:03:40,-122.25923,37.87769,288,0,N,0
Bacchus 8,2011-02-12 00:04:45,-122.25933,37.87758,314,4,SW,0
Bacchus 8,2011-02-12 00:05:50,-122.25923,37.87777,305,0,N,0
Bacchus 8,2011-02-12 00:06:55,-122.25931,37.87771,314,4,SW,0
Bacchus 8,2011-02-12 00:08:00,-122.25924,37.87772,305,0,N,0
Bacchus 8,2011-02-12 00:09:06,-122.25931,37.87765,311,0,N,0
Bacchus 8,2011-02-12 00:10:12,-122.25927,37.87772,301,0,N,0
Bacchus 8,2011-02-12 00:11:16,-122.25918,37.8778,334,0,N,0
Bacchus 8,2011-02-12 00:12:22,-122.25923,37.87769,291,0,N,0
Bacchus 8,2011-02-12 00:13:27,-122.25929,37.87772,305,0,N,0
Bacchus 8,2011-02-12 00:14:33,-122.25929,37.87767,347,0,N,0
Bacchus 8,2011-02-12 00:15:38,-122.25931,37.87764,295,0,N,0
Bacchus 8,2011-02-12 00:16:43,-122.25929,37.87769,334,0,N,0
Bacchus 8,2011-02-12 00:17:48,-122.25924,37.87764,308,0,N,0
Bacchus 8,2011-02-12 00:18:54,-122.25924,37.87764,308,0,N,0
Bacchus 8,2011-02-12 00:19:59,-122.25927,37.87772,354,0,N,0
Bacchus 8,2011-02-12 00:21:04,-122.25927,37.87778,301,0,N,0
Bacchus 8,2011-02-12 00:22:09,-122.25929,37.87773,370,0,N,0
Bacchus 8,2011-02-12 00:23:15,-122.25931,37.87774,387,0,N,0
Bacchus 8,2011-02-12 00:24:20,-122.25927,37.8777,318,0,N,0
Bacchus 8,2011-02-12 00:25:25,-122.25927,37.8777,311,0,N,0
Bacchus 8,2011-02-12 00:26:31,-122.25929,37.8777,314,0,N,0
Bacchus 8,2011-02-12 00:27:36,-122.25918,37.8778,377,0,N,0
Bacchus 8,2011-02-12 00:28:41,-122.25931,37.87771,331,0,N,0
Bacchus 8,2011-02-12 00:29:47,-122.25924,37.87782,377,0,N,0
Bacchus 8,2011-02-12 00:30:52,-122.25924,37.87769,311,0,N,0
Bacchus 8,2011-02-12 00:31:58,-122.25931,37.87754,226,0,N,0
Bacchus 8,2011-02-12 00:33:03,-122.25924,37.87778,442,0,N,0
Bacchus 8,2011-02-12 00:34:08,-122.25924,37.87772,337,0,N,0
Bacchus 8,2011-02-12 00:35:35,-122.25929,37.87772,308,0,N,0
Bacchus 8,2011-02-12 00:36:39,-122.25924,37.87774,350,0,N,0
Bacchus 8,2011-02-12 00:37:45,-122.25924,37.87774,350,0,N,0
Bacchus 8,2011-02-12 00:38:50,-122.25931,37.8777,324,0,N,0
Bacchus 8,2011-02-12 00:39:55,-122.25929,37.87762,308,0,N,0
Bacchus 8,2011-02-12 00:41:01,-122.25929,37.87762,331,0,S,0
Bacchus 8,2011-02-12 00:42:07,-122.25923,37.87748,236,0,N,0
Bacchus 8,2011-02-12 00:43:12,-122.25927,37.87767,308,0,N,0
Bacchus 8,2011-02-12 00:44:17,-122.25929,37.87766,334,0,N,0
Bacchus 8,2011-02-12 00:45:22,-122.25927,37.87771,295,0,N,0
Bacchus 8,2011-02-12 00:46:28,-122.25927,37.87771,331,0,N,0
Bacchus 8,2011-02-12 00:47:33,-122.25924,37.87769,331,0,N,0
Bacchus 8,2011-02-12 00:48:38,-122.25924,37.87774,337,0,N,0
Bacchus 8,2011-02-12 00:49:44,-122.25933,37.87771,377,0,N,0
Bacchus 8,2011-02-12 00:50:49,-122.25931,37.87768,341,0,N,0
Bacchus 8,2011-02-12 00:51:55,-122.25924,37.87767,305,0,N,0
Bacchus 8,2011-02-12 00:53:00,-122.25931,37.87774,357,0,N,0
Bacchus 8,2011-02-12 00:54:03,-122.25924,37.8777,344,0,N,0
Bacchus 8,2011-02-12 00:55:09,-122.25924,37.8777,344,0,N,0
Bacchus 8,2011-02-12 00:56:14,-122.25924,37.8777,344,0,N,0
Bacchus 8,2011-02-12 00:57:20,-122.25918,37.87782,337,0,N,0
Bacchus 8,2011-02-12 00:58:25,-122.25927,37.87772,360,3,S,0
Bacchus 8,2011-02-12 00:59:30,-122.25929,37.87778,393,1,NE,0
Bacchus 8,2011-02-12 01:00:36,-122.25923,37.87772,331,0,N,0
Bacchus 8,2011-02-12 01:01:41,-122.25918,37.87764,331,0,N,0
Bacchus 8,2011-02-12 01:02:46,-122.25918,37.87777,373,0,N,0
Bacchus 8,2011-02-12 01:03:51,-122.25924,37.87782,364,0,N,0
Bacchus 8,2011-02-12 01:04:57,-122.25921,37.87772,367,0,N,0
Bacchus 8,2011-02-12 01:06:03,-122.25923,37.8778,350,0,N,0
Bacchus 8,2011-02-12 01:07:08,-122.25923,37.87773,321,0,N,0
Bacchus 8,2011-02-12 01:08:14,-122.25924,37.87771,305,0,N,0
Bacchus 8,2011-02-12 01:09:19,-122.25929,37.87774,370,0,N,0
Bacchus 8,2011-02-12 01:10:24,-122.25927,37.87773,311,0,N,0
Bacchus 8,2011-02-12 01:11:31,-122.25927,37.87772,337,0,N,0
Bacchus 8,2011-02-12 01:12:36,-122.25938,37.87783,364,0,N,0
Bacchus 8,2011-02-12 01:13:42,-122.25927,37.8777,252,0,N,0
Bacchus 8,2011-02-12 01:14:47,-122.25924,37.87773,321,0,N,0
Bacchus 8,2011-02-12 01:15:52,-122.25924,37.87778,364,0,N,0
Bacchus 8,2011-02-12 01:16:57,-122.25924,37.87777,328,0,N,0
Bacchus 8,2011-02-12 01:18:03,-122.25924,37.87772,314,0,N,0
Bacchus 8,2011-02-12 01:19:08,-122.25929,37.87778,364,0,N,0
Bacchus 8,2011-02-12 01:20:14,-122.25934,37.87764,337,0,N,0
Bacchus 8,2011-02-12 01:21:20,-122.25923,37.87774,328,0,N,0
Bacchus 8,2011-02-12 01:22:24,-122.25933,37.8777,337,0,N,0
Bacchus 8,2011-02-12 01:23:29,-122.25933,37.87769,337,0,N,0
Bacchus 8,2011-02-12 01:24:35,-122.25929,37.87773,344,0,N,0
Bacchus 8,2011-02-12 01:25:41,-122.25933,37.87772,393,0,N,0
Bacchus 8,2011-02-12 01:26:45,-122.25923,37.87783,314,0,N,0
Bacchus 8,2011-02-12 01:27:50,-122.25918,37.87781,285,0,N,0
Bacchus 8,2011-02-12 01:28:56,-122.25924,37.87773,298,0,N,0
Bacchus 8,2011-02-12 01:30:01,-122.25929,37.87775,393,0,N,0
Bacchus 8,2011-02-12 01:31:06,-122.25931,37.87773,318,0,N,0
Bacchus 8,2011-02-12 01:32:11,-122.25924,37.87769,311,0,N,0
Bacchus 8,2011-02-12 01:33:17,-122.25927,37.87771,380,0,N,0
Bacchus 8,2011-02-12 01:34:22,-122.25924,37.8777,367,0,N,0
Bacchus 8,2011-02-12 01:35:28,-122.25927,37.87778,347,0,N,0
Bacchus 8,2011-02-12 01:36:33,-122.25927,37.87772,314,0,N,0
Bacchus 8,2011-02-12 01:37:38,-122.25938,37.8778,400,0,W,0
Bacchus 8,2011-02-12 01:38:43,-122.25924,37.87777,314,0,N,0
Bacchus 8,2011-02-12 01:39:49,-122.25931,37.87771,393,0,N,0
Bacchus 8,2011-02-12 01:40:55,-122.25931,37.87777,347,0,N,0
Bacchus 8,2011-02-12 01:42:00,-122.25929,37.87762,373,0,N,0
Bacchus 8,2011-02-12 01:43:05,-122.25924,37.87781,278,0,N,0
Bacchus 8,2011-02-12 01:44:10,-122.25929,37.8777,354,0,N,0
Bacchus 8,2011-02-12 01:45:15,-122.25927,37.87774,305,0,N,0
Bacchus 8,2011-02-12 01:46:21,-122.25929,37.87766,334,0,N,0
Bacchus 8,2011-02-12 01:47:26,-122.25924,37.87771,295,0,N,0
Bacchus 8,2011-02-12 01:48:31,-122.25931,37.87765,373,0,N,0
Bacchus 8,2011-02-12 01:49:36,-122.25924,37.87777,291,0,N,0
Bacchus 8,2011-02-12 01:50:42,-122.25923,37.87773,301,0,N,0
Bacchus 8,2011-02-12 01:51:47,-122.25923,37.87772,331,0,N,0
Bacchus 8,2011-02-12 01:52:53,-122.25927,37.87773,291,0,N,0
Bacchus 8,2011-02-12 01:53:58,-122.25927,37.87773,291,0,N,0
Bacchus 8,2011-02-12 01:55:03,-122.25923,37.87773,314,0,N,0
Bacchus 8,2011-02-12 01:56:09,-122.25929,37.87774,354,0,N,0
Bacchus 8,2011-02-12 01:57:14,-122.25927,37.87769,328,0,N,0
Bacchus 8,2011-02-12 01:58:19,-122.25924,37.8777,314,0,N,0
Bacchus 8,2011-02-12 01:59:24,-122.25927,37.87767,354,0,N,0
Bacchus 8,2011-02-12 02:00:30,-122.25929,37.87767,308,0,N,0
Bacchus 8,2011-02-12 02:01:35,-122.25927,37.87772,291,0,N,0
Bacchus 8,2011-02-12 02:02:40,-122.25923,37.87774,311,0,N,0
Bacchus 8,2011-02-12 02:03:45,-122.25924,37.87777,298,0,N,0
Bacchus 8,2011-02-12 02:04:51,-122.25923,37.87771,295,0,N,0
Bacchus 8,2011-02-12 02:05:57,-122.25923,37.87775,282,0,N,0
Bacchus 8,2011-02-12 02:07:02,-122.25924,37.87773,295,0,N,0
Bacchus 8,2011-02-12 02:08:07,-122.25929,37.87772,288,0,N,0
Bacchus 8,2011-02-12 02:09:13,-122.25929,37.87771,305,0,N,0
Bacchus 8,2011-02-12 02:10:18,-122.25923,37.87774,321,0,N,0
Bacchus 8,2011-02-12 02:11:23,-122.25924,37.87777,311,0,N,0
Bacchus 8,2011-02-12 02:12:29,-122.25924,37.87775,265,0,N,0
Bacchus 8,2011-02-12 02:13:34,-122.25923,37.87774,288,0,N,0
Bacchus 8,2011-02-12 02:14:40,-122.25927,37.87773,314,0,N,0
Bacchus 8,2011-02-12 02:15:44,-122.25933,37.87774,328,0,N,0
Bacchus 8,2011-02-12 02:16:50,-122.25927,37.87775,314,0,N,0
Bacchus 8,2011-02-12 02:17:55,-122.25933,37.87778,328,0,N,0
Bacchus 8,2011-02-12 02:19:01,-122.25929,37.87775,282,0,N,0
Bacchus 8,2011-02-12 02:20:06,-122.25924,37.87772,318,0,N,0
Bacchus 8,2011-02-12 02:21:11,-122.25927,37.87768,314,0,N,0
Bacchus 8,2011-02-12 02:22:16,-122.25921,37.87772,282,0,N,0
Bacchus 8,2011-02-12 02:23:22,-122.25924,37.8777,324,0,N,0
Bacchus 8,2011-02-12 02:24:27,-122.25924,37.87771,278,0,N,0
Bacchus 8,2011-02-12 02:25:33,-122.25924,37.8777,301,0,N,0
Bacchus 8,2011-02-12 02:26:38,-122.25923,37.87775,334,0,N,0
Bacchus 8,2011-02-12 02:27:43,-122.25923,37.87777,311,0,N,0
Bacchus 8,2011-02-12 02:28:49,-122.25931,37.87778,298,0,N,0
Bacchus 8,2011-02-12 02:29:54,-122.25927,37.87772,344,0,N,0
Bacchus 8,2011-02-12 02:31:00,-122.25924,37.87769,328,0,N,0
Bacchus 8,2011-02-12 02:32:04,-122.25924,37.87769,328,0,N,0
Bacchus 8,2011-02-12 02:33:10,-122.25924,37.87769,328,0,N,0
Bacchus 8,2011-02-12 02:34:15,-122.25931,37.87774,308,0,N,0
Bacchus 8,2011-02-12 02:35:21,-122.25923,37.87772,314,0,N,0
Bacchus 8,2011-02-12 02:36:26,-122.25923,37.87775,298,0,N,0
Bacchus 8,2011-02-12 02:37:31,-122.25934,37.87767,334,0,N,0
Bacchus 8,2011-02-12 02:38:36,-122.25927,37.87772,377,0,N,0
Bacchus 8,2011-02-12 02:39:42,-122.25924,37.87772,272,0,N,0
Bacchus 8,2011-02-12 02:40:48,-122.25924,37.87774,295,0,N,0
Bacchus 8,2011-02-12 02:41:53,-122.25927,37.87779,341,0,N,0
Bacchus 8,2011-02-12 02:42:58,-122.25924,37.87777,308,0,N,0
Bacchus 8,2011-02-12 02:44:04,-122.25927,37.87771,324,0,N,0
Bacchus 8,2011-02-12 02:45:09,-122.25927,37.87771,324,0,N,0
Bacchus 8,2011-02-12 02:46:14,-122.25927,37.87772,268,0,N,0
Bacchus 8,2011-02-12 02:47:19,-122.25929,37.87775,282,0,N,0
Bacchus 8,2011-02-12 02:48:24,-122.25927,37.87774,357,0,N,0
Bacchus 8,2011-02-12 02:49:29,-122.25927,37.87774,298,0,N,0
Bacchus 8,2011-02-12 02:50:35,-122.25924,37.87769,298,0,N,0
Bacchus 8,2011-02-12 02:51:40,-122.25923,37.87777,337,0,N,0
Bacchus 8,2011-02-12 02:52:46,-122.25927,37.87779,318,0,N,0
Bacchus 8,2011-02-12 02:53:51,-122.25927,37.87773,318,0,N,0
Bacchus 8,2011-02-12 02:54:56,-122.25933,37.87768,308,0,N,0
Bacchus 8,2011-02-12 02:56:02,-122.25924,37.87774,337,0,N,0
Bacchus 8,2011-02-12 02:57:07,-122.25918,37.87778,311,0,N,0
Bacchus 8,2011-02-12 02:58:12,-122.25923,37.87775,305,0,N,0
Bacchus 8,2011-02-12 02:59:17,-122.25929,37.87775,301,0,N,0
Bacchus 8,2011-02-12 03:00:23,-122.25927,37.8777,305,0,N,0
Bacchus 8,2011-02-12 03:01:28,-122.25929,37.8777,341,0,N,0
Bacchus 8,2011-02-12 03:02:34,-122.25929,37.87769,318,0,N,0
Bacchus 8,2011-02-12 03:03:39,-122.25924,37.8777,288,0,N,0
Bacchus 8,2011-02-12 03:04:43,-122.25924,37.87771,301,0,N,0
Bacchus 8,2011-02-12 03:05:48,-122.25933,37.87767,321,0,N,0
Bacchus 8,2011-02-12 03:06:54,-122.25929,37.87773,318,0,N,0
Bacchus 8,2011-02-12 03:07:59,-122.25923,37.87774,288,0,N,0
Bacchus 8,2011-02-12 03:09:05,-122.25924,37.87769,305,0,N,0
Bacchus 8,2011-02-12 03:10:10,-122.25921,37.87779,288,0,N,0
Bacchus 8,2011-02-12 03:11:15,-122.25924,37.87771,278,0,N,0
Bacchus 8,2011-02-12 03:12:20,-122.25924,37.87774,282,0,N,0
Bacchus 8,2011-02-12 03:13:26,-122.25927,37.87775,291,0,N,0
Bacchus 8,2011-02-12 03:14:31,-122.25923,37.87777,311,0,N,0
Bacchus 8,2011-02-12 03:15:37,-122.25921,37.87775,328,0,N,0
Bacchus 8,2011-02-12 03:16:42,-122.25929,37.87771,341,0,N,0
Bacchus 8,2011-02-12 03:17:47,-122.25931,37.8777,344,0,N,0
Bacchus 8,2011-02-12 03:18:53,-122.25933,37.8777,295,0,N,0
Bacchus 8,2011-02-12 03:19:58,-122.25927,37.87768,301,0,N,0
Bacchus 8,2011-02-12 03:21:02,-122.25929,37.8777,259,1,N,0
Bacchus 8,2011-02-12 03:22:07,-122.25924,37.87769,347,0,N,0
Bacchus 8,2011-02-12 03:23:13,-122.25923,37.87767,367,0,N,0
Bacchus 8,2011-02-12 03:24:19,-122.25923,37.87768,347,0,N,0
Bacchus 8,2011-02-12 03:25:24,-122.2594,37.87759,334,3,W,0
Bacchus 8,2011-02-12 03:26:31,-122.2589,37.8779,265,0,N,0
Bacchus 8,2011-02-12 03:27:37,-122.25921,37.8778,364,0,N,0
Bacchus 8,2011-02-12 03:28:42,-122.25923,37.87784,282,4,NE,0
Bacchus 8,2011-02-12 03:29:48,-122.25908,37.87786,400,0,N,0
Bacchus 8,2011-02-12 03:30:53,-122.25931,37.87766,314,0,N,0
Bacchus 8,2011-02-12 03:31:58,-122.25931,37.87772,308,0,N,0
Bacchus 8,2011-02-12 03:33:04,-122.25931,37.87773,373,0,N,0
Bacchus 8,2011-02-12 03:34:09,-122.25934,37.87774,331,0,N,0
Bacchus 8,2011-02-12 03:35:14,-122.25938,37.87771,291,0,N,0
Bacchus 8,2011-02-12 03:36:19,-122.25931,37.87772,344,0,N,0
Bacchus 8,2011-02-12 03:37:24,-122.25934,37.87768,328,0,N,0
Bacchus 8,2011-02-12 03:38:32,-122.2594,37.87743,75,0,N,0
Bacchus 8,2011-02-12 03:39:37,-122.25931,37.87768,232,0,N,0
Bacchus 8,2011-02-12 03:40:42,-122.25931,37.87774,282,0,N,0
Bacchus 8,2011-02-12 03:41:47,-122.25931,37.87777,377,0,N,0
Bacchus 8,2011-02-12 03:42:53,-122.25923,37.87777,318,0,N,0
Bacchus 8,2011-02-12 03:43:58,-122.25923,37.87773,364,0,N,0
Bacchus 8,2011-02-12 03:45:04,-122.25927,37.87774,357,0,N,0
Bacchus 8,2011-02-12 03:46:09,-122.25921,37.87777,380,0,N,0
Bacchus 8,2011-02-12 03:47:14,-122.25933,37.87777,318,0,N,0
Bacchus 8,2011-02-12 03:48:20,-122.25931,37.87773,321,0,N,0
Bacchus 8,2011-02-12 03:49:26,-122.25933,37.8777,324,3,SW,0
Bacchus 8,2011-02-12 03:50:31,-122.25934,37.87767,275,0,N,0
Bacchus 8,2011-02-12 03:51:37,-122.25931,37.87767,272,4,SW,0
Bacchus 8,2011-02-12 03:52:42,-122.25929,37.87764,262,0,N,0
Bacchus 8,2011-02-12 03:53:46,-122.25916,37.87779,350,0,N,0
Bacchus 8,2011-02-12 03:54:51,-122.25945,37.87762,219,4,SW,0
Bacchus 8,2011-02-12 03:55:57,-122.25921,37.8779,324,0,N,0
Bacchus 8,2011-02-12 03:57:02,-122.25923,37.87768,318,0,N,0
Bacchus 8,2011-02-12 03:58:07,-122.25916,37.87783,416,0,N,0
Bacchus 8,2011-02-12 03:59:13,-122.25918,37.87783,419,0,N,0
Bacchus 8,2011-02-12 04:00:18,-122.25908,37.87772,167,0,N,0
Bacchus 8,2011-02-12 04:01:23,-122.25906,37.87772,170,0,N,0
Bacchus 8,2011-02-12 04:02:29,-122.25924,37.8777,350,0,N,0
Bacchus 8,2011-02-12 04:03:34,-122.25921,37.87772,344,0,N,0
Bacchus 8,2011-02-12 04:04:39,-122.25924,37.8777,298,0,N,0
Bacchus 8,2011-02-12 04:05:44,-122.25929,37.87771,344,0,N,0
Bacchus 8,2011-02-12 04:06:50,-122.25916,37.8778,413,0,N,0
Bacchus 8,2011-02-12 04:07:56,-122.25924,37.87779,360,1,S,0
Bacchus 8,2011-02-12 04:09:01,-122.25924,37.8777,334,0,N,0
Bacchus 8,2011-02-12 04:10:06,-122.25927,37.87769,334,0,N,0
Bacchus 8,2011-02-12 04:11:11,-122.25929,37.87773,321,0,N,0
Bacchus 8,2011-02-12 04:12:17,-122.25931,37.87774,311,0,N,0
Bacchus 8,2011-02-12 04:13:22,-122.25927,37.87772,311,0,N,0
Bacchus 8,2011-02-12 04:14:27,-122.25924,37.87772,328,0,N,0
Bacchus 8,2011-02-12 04:15:33,-122.25933,37.87771,344,4,SW,0
Bacchus 8,2011-02-12 04:16:38,-122.25913,37.87778,295,0,N,0
Bacchus 8,2011-02-12 04:17:44,-122.25924,37.87774,291,0,N,0
Bacchus 8,2011-02-12 04:18:49,-122.25923,37.87771,328,0,N,0
Bacchus 8,2011-02-12 04:19:55,-122.25913,37.87768,328,0,N,0
Bacchus 8,2011-02-12 04:21:00,-122.25927,37.8777,301,0,N,0
Bacchus 8,2011-02-12 04:22:05,-122.25927,37.87777,328,0,N,0
Bacchus 8,2011-02-12 04:23:10,-122.25912,37.87785,331,0,N,0
Bacchus 8,2011-02-12 04:24:16,-122.25929,37.8777,334,0,N,0
Bacchus 8,2011-02-12 04:25:21,-122.25933,37.87764,314,0,N,0
Bacchus 8,2011-02-12 04:26:26,-122.25918,37.87784,305,0,N,0
Bacchus 8,2011-02-12 04:27:31,-122.25924,37.87771,311,0,N,0
Bacchus 8,2011-02-12 04:28:37,-122.25924,37.87779,311,0,N,0
Bacchus 8,2011-02-12 04:29:42,-122.25924,37.87779,311,0,N,0
Bacchus 8,2011-02-12 04:30:48,-122.25927,37.87779,331,0,N,0
Bacchus 8,2011-02-12 04:31:53,-122.25921,37.87779,282,0,N,0
Bacchus 8,2011-02-12 04:32:59,-122.25921,37.87779,298,0,SE,0
Bacchus 8,2011-02-12 04:34:04,-122.25929,37.87765,282,0,N,0
Bacchus 8,2011-02-12 04:35:09,-122.25916,37.8778,311,0,N,0
Bacchus 8,2011-02-12 04:36:17,-122.25894,37.87782,209,0,N,0
Bacchus 8,2011-02-12 04:37:26,-122.25948,37.87762,331,0,N,0
Bacchus 8,2011-02-12 04:38:33,-122.25934,37.87762,288,0,N,0
Bacchus 8,2011-02-12 04:39:38,-122.25945,37.8775,324,0,N,0
Bacchus 8,2011-02-12 04:40:44,-122.25933,37.87777,288,0,N,0
Bacchus 8,2011-02-12 04:41:48,-122.25918,37.87777,305,0,N,0
Bacchus 8,2011-02-12 04:42:54,-122.25921,37.87774,298,0,N,0
Bacchus 8,2011-02-12 04:43:59,-122.25927,37.8777,288,0,N,0
Bacchus 8,2011-02-12 04:45:04,-122.25934,37.87784,357,0,N,0
Bacchus 8,2011-02-12 04:46:10,-122.25927,37.87771,324,0,N,0
Bacchus 8,2011-02-12 04:47:15,-122.25923,37.8779,252,0,N,0
Bacchus 8,2011-02-12 04:48:20,-122.25921,37.87775,298,0,N,0
Bacchus 8,2011-02-12 04:49:25,-122.25927,37.87775,321,0,N,0
Bacchus 8,2011-02-12 04:50:31,-122.25927,37.87772,318,0,N,0
Bacchus 8,2011-02-12 04:51:37,-122.25927,37.87772,318,0,N,0
Bacchus 8,2011-02-12 04:52:42,-122.25927,37.87772,318,0,N,0
Bacchus 8,2011-02-12 04:53:47,-122.25933,37.87762,364,0,N,0
Bacchus 8,2011-02-12 04:54:53,-122.25929,37.87769,321,0,N,0
Bacchus 8,2011-02-12 04:55:58,-122.25929,37.87779,275,0,N,0
Bacchus 8,2011-02-12 04:57:03,-122.25934,37.87778,275,0,N,0
Bacchus 8,2011-02-12 04:58:08,-122.25938,37.87778,331,0,N,0
Bacchus 8,2011-02-12 04:59:13,-122.25929,37.87777,341,0,N,0
Bacchus 8,2011-02-12 05:00:19,-122.25931,37.8777,341,0,N,0
Bacchus 8,2011-02-12 05:01:24,-122.25933,37.87778,341,0,N,0
Bacchus 8,2011-02-12 05:02:30,-122.25929,37.8777,305,0,N,0
Bacchus 8,2011-02-12 05:03:35,-122.25929,37.87772,347,0,N,0
Bacchus 8,2011-02-12 05:04:40,-122.25923,37.8777,334,0,N,0
Bacchus 8,2011-02-12 05:05:46,-122.25924,37.8777,387,0,N,0
Bacchus 8,2011-02-12 05:06:51,-122.25933,37.87773,341,0,N,0
Bacchus 8,2011-02-12 05:07:57,-122.25933,37.87771,354,0,N,0
Bacchus 8,2011-02-12 05:09:02,-122.25924,37.87772,308,0,N,0
Bacchus 8,2011-02-12 05:10:07,-122.25924,37.87772,308,0,N,0
Bacchus 8,2011-02-12 05:11:12,-122.25934,37.8777,387,0,N,0
Bacchus 8,2011-02-12 05:12:18,-122.25929,37.8777,354,0,N,0
Bacchus 8,2011-02-12 05:13:23,-122.25929,37.87768,324,0,N,0
Bacchus 8,2011-02-12 05:14:28,-122.25924,37.87771,301,1,S,0
Bacchus 8,2011-02-12 05:15:33,-122.25931,37.87772,357,0,N,0
Bacchus 8,2011-02-12 05:16:38,-122.25929,37.87771,324,0,N,0
Bacchus 8,2011-02-12 05:17:43,-122.25927,37.8777,318,0,N,0
Bacchus 8,2011-02-12 05:18:48,-122.25927,37.87772,301,0,N,0
Bacchus 8,2011-02-12 05:19:54,-122.25933,37.87768,337,0,N,0
Bacchus 8,2011-02-12 05:21:00,-122.25927,37.8777,308,0,N,0
Bacchus 8,2011-02-12 05:22:05,-122.25929,37.8777,347,0,N,0
Bacchus 8,2011-02-12 05:23:11,-122.25927,37.87773,305,0,N,0
Bacchus 8,2011-02-12 05:24:16,-122.25924,37.87771,301,0,N,0
